record_id,source,material_code,description,attributes,ground_truth_group,variant
cpse-02792,catalogue,CABLE-02792,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,terminology
cpse-02131,erp,VALVE-02131,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,abbreviation
cpse-00537,maintenance,BEARING-00537,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,unit_format
cpse-02787,maintenance,BOLT_M12-02787,STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,exact
cpse-06788,catalogue,CABLE-06788,POWER CABLE 4 CORE 240VAC,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,unit_format
cpse-03258,maintenance,PIPE-03258,CARBON STL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,abbreviation
cpse-09606,maintenance,PIPE-09606,CARBON CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,near_duplicate
cpse-09815,catalogue,GASKET-09815,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,exact
cpse-03651,maintenance,BOLT_M12-03651,MATÉRIEL STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,multilingual
cpse-05273,catalogue,WASHER-05273,CARBON STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,near_duplicate
cpse-07159,erp,VALVE-07159,GATE VALVE 50mm 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,unit_format
cpse-03056,catalogue,CABLE-03056,CÂBLE PUISSANCE 4 ÂMES 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,multilingual
cpse-00562,erp,FLANGE-00562,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,near_duplicate
cpse-05181,maintenance,BEARING-05181,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,exact
cpse-01690,erp,FLANGE-01690,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,abbreviation
cpse-04457,catalogue,WASHER-04457,STEEL WASHER 10 mm,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,unit_format
cpse-03896,catalogue,CABLE-03896,CÂBLE PUISSANCE 4 ÂMES 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,multilingual
cpse-02902,erp,FLANGE-02902,MATÉRIEL WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,multilingual
cpse-04262,catalogue,BOLT_C-04262,STEEL FASTENER M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,terminology
cpse-03904,erp,NUT_M10-03904,STEEL HEX NUT 10 mm GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,unit_format
cpse-09648,maintenance,MOTOR-09648,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-05934,maintenance,PIPE-05934,CARBON STEEL PIPE 50mm SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,unit_format
cpse-01590,maintenance,PIPE-01590,CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,exact
cpse-07439,catalogue,GASKET-07439,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,unit_format
cpse-08828,catalogue,CABLE-08828,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,exact
cpse-00231,maintenance,UNRELATED_19-00231,UNRELATED MATERIAL 19 CERAMIC LINER,"{""size"": ""119 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_19,unrelated
cpse-09821,catalogue,UNRELATED_818-09821,UNRELATED MATERIAL 818 CERAMIC LINER,"{""size"": ""918 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_818,unrelated
cpse-01643,catalogue,GASKET-01643,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,unit_format
cpse-02564,catalogue,CABLE-02564,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,near_duplicate
cpse-07134,maintenance,PIPE-07134,CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,exact
cpse-08346,maintenance,PIPE-08346,CARBON CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,near_duplicate
cpse-01617,maintenance,UNRELATED_134-01617,UNRELATED MATERIAL 134 CERAMIC LINER,"{""size"": ""234 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_134,unrelated
cpse-08574,maintenance,PIPE-08574,CARBON STEEL TUBE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,terminology
cpse-07552,erp,NUT_M10-07552,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,terminology
cpse-07402,erp,FLANGE-07402,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,abbreviation
cpse-08833,erp,BOLT_B-08833,STEEL FASTENER M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,terminology
cpse-05585,catalogue,WASHER-05585,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,terminology
cpse-06372,maintenance,MOTOR-06372,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-08858,catalogue,BOLT_C-08858,STL BLT M10 GR C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,abbreviation
cpse-06120,maintenance,MOTOR-06120,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-04860,maintenance,MOTOR-04860,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-06866,catalogue,BOLT_C-06866,STEEL FASTENER M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,terminology
cpse-05522,catalogue,BOLT_C-05522,STEEL FASTENER M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,terminology
cpse-09982,erp,UNRELATED_831-09982,UNRELATED MATERIAL 831 CERAMIC LINER,"{""size"": ""931 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_831,unrelated
cpse-05956,erp,NUT_M10-05956,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,terminology
cpse-07287,maintenance,UNRELATED_607-07287,UNRELATED MATERIAL 607 CERAMIC LINER,"{""size"": ""707 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_607,unrelated
cpse-00743,catalogue,GASKET-00743,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,exact
cpse-07385,catalogue,UNRELATED_615-07385,UNRELATED MATERIAL 615 CERAMIC LINER,"{""size"": ""715 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_615,unrelated
cpse-01564,erp,NUT_M10-01564,STL HEX NUT M10 GR B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,abbreviation
cpse-02393,catalogue,WASHER-02393,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,terminology
cpse-04355,catalogue,GASKET-04355,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,exact
cpse-09192,maintenance,MOTOR-09192,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,exact
cpse-01831,erp,VALVE-01831,VÁLVULA COMPUERTA 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,multilingual
cpse-02928,maintenance,MOTOR-02928,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-04356,maintenance,MOTOR-04356,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-03265,erp,BOLT_B-03265,STL BLT M10 GR B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,abbreviation
cpse-01404,maintenance,MOTOR-01404,MATÉRIEL INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,multilingual
cpse-02209,erp,BOLT_B-02209,БОЛТ СТАЛЬ M10 КЛАСС B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,multilingual
cpse-01636,erp,NUT_M10-01636,STEEL HEX NUT 10 mm GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,unit_format
cpse-06012,maintenance,MOTOR-06012,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,terminology
cpse-00082,erp,FLANGE-00082,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,unit_format
cpse-05510,catalogue,BOLT_C-05510,STEEL BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,exact
cpse-08099,catalogue,UNRELATED_674-08099,UNRELATED MATERIAL 674 CERAMIC LINER,"{""size"": ""774 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_674,unrelated
cpse-07130,catalogue,BOLT_C-07130,БОЛТ СТАЛЬ M10 КЛАСС C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,multilingual
cpse-04381,erp,BOLT_B-04381,STEEL FASTENER M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,terminology
cpse-08086,erp,FLANGE-08086,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,exact
cpse-07639,erp,VALVE-07639,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,near_duplicate
cpse-00642,maintenance,PIPE-00642,CARBON STEEL PIPE 50mm SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,unit_format
cpse-08976,maintenance,MOTOR-08976,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-00117,maintenance,BEARING-00117,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,unit_format
cpse-06723,maintenance,BOLT_M12-06723,STL BLT M12 GR B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,abbreviation
cpse-00612,maintenance,MOTOR-00612,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,abbreviation
cpse-08611,erp,VALVE-08611,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,exact
cpse-09320,catalogue,CABLE-09320,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,abbreviation
cpse-07876,erp,NUT_M10-07876,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,exact
cpse-07617,maintenance,BEARING-07617,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,exact
cpse-04700,catalogue,CABLE-04700,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,abbreviation
cpse-02400,maintenance,MOTOR-02400,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,terminology
cpse-02932,erp,NUT_M10-02932,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,terminology
cpse-01862,catalogue,UNRELATED_155-01862,UNRELATED MATERIAL 155 CERAMIC LINER,"{""size"": ""255 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_155,unrelated
cpse-03000,maintenance,MOTOR-03000,MATÉRIEL INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,multilingual
cpse-09806,catalogue,BOLT_C-09806,STEEL FASTENER M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,terminology
cpse-08892,maintenance,MOTOR-08892,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-03013,erp,BOLT_B-03013,STL BLT M10 GR B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,abbreviation
cpse-06332,catalogue,CABLE-06332,CÂBLE PUISSANCE 4 ÂMES 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,multilingual
cpse-04132,erp,NUT_M10-04132,CARBON STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,near_duplicate
cpse-09415,erp,UNRELATED_784-09415,UNRELATED MATERIAL 784 CERAMIC LINER,"{""size"": ""884 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_784,unrelated
cpse-08632,erp,NUT_M10-08632,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,exact
cpse-06368,catalogue,CABLE-06368,POWER CABLE 4 CORE 240VAC,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,unit_format
cpse-06623,catalogue,GASKET-06623,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,exact
cpse-03447,maintenance,BOLT_M12-03447,STL BLT M12 GR B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,abbreviation
cpse-06236,catalogue,CABLE-06236,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,terminology
cpse-07637,catalogue,UNRELATED_636-07637,UNRELATED MATERIAL 636 CERAMIC LINER,"{""size"": ""736 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_636,unrelated
cpse-01693,erp,BOLT_B-01693,STEEL FASTENER M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,terminology
cpse-08342,catalogue,BOLT_C-08342,STEEL BOLT 10 mm GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,unit_format
cpse-00775,erp,VALVE-00775,GATE VALVE 50mm 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,unit_format
cpse-06333,maintenance,BEARING-06333,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,unit_format
cpse-07808,catalogue,CABLE-07808,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,abbreviation
cpse-04954,erp,FLANGE-04954,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,unit_format
cpse-01511,catalogue,GASKET-01511,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,terminology
cpse-01365,maintenance,UNRELATED_113-01365,UNRELATED MATERIAL 113 CERAMIC LINER,"{""size"": ""213 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_113,unrelated
cpse-02540,catalogue,CABLE-02540,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,terminology
cpse-02322,maintenance,PIPE-02322,CARBON STEEL PIPE 50mm SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,unit_format
cpse-06268,erp,NUT_M10-06268,STL HEX NUT M10 GR B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,abbreviation
cpse-03729,maintenance,BEARING-03729,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,unit_format
cpse-05910,maintenance,PIPE-05910,CARBON CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,near_duplicate
cpse-00636,maintenance,MOTOR-00636,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,terminology
cpse-01040,catalogue,CABLE-01040,CÂBLE PUISSANCE 4 ÂMES 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,multilingual
cpse-07054,erp,FLANGE-07054,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,unit_format
cpse-01320,maintenance,MOTOR-01320,MATÉRIEL INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,multilingual
cpse-02482,erp,FLANGE-02482,MATÉRIEL WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,multilingual
cpse-05963,catalogue,GASKET-05963,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,terminology
cpse-08495,catalogue,GASKET-08495,MATÉRIEL SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,multilingual
cpse-07888,erp,NUT_M10-07888,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,terminology
cpse-00662,catalogue,BOLT_C-00662,БОЛТ СТАЛЬ M10 КЛАСС C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,multilingual
cpse-02650,erp,FLANGE-02650,MATÉRIEL WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,multilingual
cpse-00178,erp,FLANGE-00178,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,abbreviation
cpse-07646,catalogue,BOLT_C-07646,CARBON STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,near_duplicate
cpse-08590,erp,FLANGE-08590,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,exact
cpse-02846,catalogue,BOLT_C-02846,БОЛТ СТАЛЬ M10 КЛАСС C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,multilingual
cpse-07688,catalogue,CABLE-07688,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,near_duplicate
cpse-06490,erp,FLANGE-06490,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,exact
cpse-09914,catalogue,BOLT_C-09914,CARBON STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,near_duplicate
cpse-02048,catalogue,CABLE-02048,CÂBLE PUISSANCE 4 ÂMES 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,multilingual
cpse-02076,maintenance,MOTOR-02076,MATÉRIEL INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,multilingual
cpse-03936,maintenance,MOTOR-03936,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-03362,catalogue,BOLT_C-03362,CARBON STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,near_duplicate
cpse-02508,maintenance,MOTOR-02508,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-06632,catalogue,CABLE-06632,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,abbreviation
cpse-07113,maintenance,BEARING-07113,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,exact
cpse-09195,maintenance,BOLT_M12-09195,MATÉRIEL STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,multilingual
cpse-02137,erp,BOLT_B-02137,CARBON STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,near_duplicate
cpse-01333,erp,BOLT_B-01333,STL BLT M10 GR B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,abbreviation
cpse-08958,maintenance,PIPE-08958,CARBON STEEL PIPE 50mm SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,unit_format
cpse-06276,maintenance,MOTOR-06276,MATÉRIEL INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,multilingual
cpse-04618,erp,FLANGE-04618,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,unit_format
cpse-05203,erp,VALVE-05203,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,near_duplicate
cpse-04814,catalogue,BOLT_C-04814,STEEL BOLT 10 mm GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,unit_format
cpse-06569,catalogue,WASHER-06569,STL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,abbreviation
cpse-07137,maintenance,BEARING-07137,MATÉRIEL DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,multilingual
cpse-02421,maintenance,BEARING-02421,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,terminology
cpse-00895,erp,VALVE-00895,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,terminology
cpse-02691,maintenance,BOLT_M12-02691,STL BLT M12 GR B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,abbreviation
cpse-06373,erp,BOLT_B-06373,STL BLT M10 GR B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,abbreviation
cpse-04061,catalogue,WASHER-04061,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,exact
cpse-00387,maintenance,BOLT_M12-00387,CARBON STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,near_duplicate
cpse-09708,maintenance,MOTOR-09708,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,terminology
cpse-03484,erp,NUT_M10-03484,STEEL HEX NUT 10 mm GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,unit_format
cpse-05590,erp,FLANGE-05590,MATÉRIEL WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,multilingual
cpse-02862,maintenance,PIPE-02862,CARBON STEEL TUBE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,terminology
cpse-03113,catalogue,WASHER-03113,STEEL WASHER 10 mm,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,unit_format
cpse-08176,erp,UNRELATED_681-08176,UNRELATED MATERIAL 681 CERAMIC LINER,"{""size"": ""781 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_681,unrelated
cpse-04709,catalogue,WASHER-04709,STEEL WASHER 10 mm,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,unit_format
cpse-06807,maintenance,BOLT_M12-06807,STL BLT M12 GR B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,abbreviation
cpse-04322,catalogue,BOLT_C-04322,STL BLT M10 GR C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,abbreviation
cpse-02666,catalogue,BOLT_C-02666,STEEL FASTENER M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,terminology
cpse-03866,catalogue,BOLT_C-03866,CARBON STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,near_duplicate
cpse-01750,erp,UNRELATED_145-01750,UNRELATED MATERIAL 145 CERAMIC LINER,"{""size"": ""245 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_145,unrelated
