record_id,source,material_code,description,attributes,ground_truth_group,variant
cpse-09725,maintenance,GAI-SINGLETON_1224-09725,UNIQUE CPSE MATERIAL 1224 CERAMIC LINER,"{""size"": ""2224 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1224,unrelated
cpse-08508,erp,POW-SINGLETON_0007-08508,UNIQUE CPSE MATERIAL 0007 CERAMIC LINER,"{""size"": ""1007 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0007,unrelated
cpse-00020,maintenance,HPC-EQUIVALENT_0004-00020,STEEL WASHER 10 mm ITEM 0004,"{""size"": ""M10"", ""standard"": ""ISO 7089-0004""}",equivalent_0004,unit_format
cpse-05295,erp,GAI-EQUIVALENT_1323-05295,ITEM 1323 STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1323""}",equivalent_1323,terminology
cpse-05743,catalogue,IOC-EQUIVALENT_1435-05743,ITEM 1435 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-1435"", ""voltage"": ""240 V""}",equivalent_1435,terminology
cpse-02685,erp,GAI-EQUIVALENT_0671-02685,INDUCTION MOTOR 5 KW 415 V ITEM 0671,"{""size"": ""5 kW"", ""standard"": ""CPSE-0671"", ""voltage"": ""415 V""}",equivalent_0671,exact
cpse-02502,erp,BHE-EQUIVALENT_0625-02502,STEEL BOLT M10 GR C ITEM 0625,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0625""}",equivalent_0625,abbreviation
cpse-04042,catalogue,BHE-EQUIVALENT_1010-04042,STEEL BOLT M12 GR B ITEM 1010,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1010""}",equivalent_1010,abbreviation
cpse-01050,erp,HPC-EQUIVALENT_0262-01050,SPIRAL WOUND GASKET DN50 ITEM 0262,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0262""}",equivalent_0262,abbreviation
cpse-06619,catalogue,BPC-EQUIVALENT_1654-06619,ITEM 1654 SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1654""}",equivalent_1654,terminology
cpse-02068,catalogue,POW-EQUIVALENT_0516-02068,STEEL BOLT 10 mm GRADE B ITEM 0516,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0516""}",equivalent_0516,unit_format
cpse-03248,maintenance,POW-EQUIVALENT_0811-03248,POWER CABLE 4 CORE 240VAC ITEM 0811,"{""size"": ""4 core"", ""standard"": ""CPSE-0811"", ""voltage"": ""240 V""}",equivalent_0811,unit_format
cpse-06775,catalogue,GAI-EQUIVALENT_1693-06775,ITEM 1693 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1693""}",equivalent_1693,terminology
cpse-08530,catalogue,HPC-SINGLETON_0029-08530,UNIQUE CPSE MATERIAL 0029 CERAMIC LINER,"{""size"": ""1029 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0029,unrelated
cpse-01462,catalogue,BHE-EQUIVALENT_0365-01462,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0365,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0365""}",equivalent_0365,abbreviation
cpse-01803,erp,IOC-EQUIVALENT_0450-01803,ITEM 0450 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0450""}",equivalent_0450,terminology
cpse-05418,erp,POW-EQUIVALENT_1354-05418,SPIRAL WOUND GASKET DN50 ITEM 1354,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1354""}",equivalent_1354,abbreviation
cpse-04615,catalogue,GAI-EQUIVALENT_1153-04615,ITEM 1153 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1153""}",equivalent_1153,terminology
cpse-01225,catalogue,GAI-EQUIVALENT_0306-01225,GATE VALVE 50 MM 150 PSI ITEM 0306,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0306""}",equivalent_0306,exact
cpse-02095,catalogue,GAI-EQUIVALENT_0523-02095,ITEM 0523 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-0523"", ""voltage"": ""240 V""}",equivalent_0523,terminology
cpse-07631,maintenance,NTP-EQUIVALENT_1907-07631,ITEM 1907 INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""standard"": ""CPSE-1907"", ""voltage"": ""415 V""}",equivalent_1907,terminology
cpse-06198,erp,POW-EQUIVALENT_1549-06198,STEEL BOLT M10 GR C ITEM 1549,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1549""}",equivalent_1549,abbreviation
cpse-01544,maintenance,ONG-EQUIVALENT_0385-01544,STEEL BOLT M10 GRADE C बोल्ट ITEM 0385,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0385""}",equivalent_0385,multilingual
cpse-05731,catalogue,NTP-EQUIVALENT_1432-05731,ITEM 1432 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-1432""}",equivalent_1432,terminology
cpse-08540,maintenance,HPC-SINGLETON_0039-08540,UNIQUE CPSE MATERIAL 0039 CERAMIC LINER,"{""size"": ""1039 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0039,unrelated
cpse-04842,erp,BHE-EQUIVALENT_1210-04842,SPIRAL WOUND GASKET DN50 ITEM 1210,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1210""}",equivalent_1210,abbreviation
cpse-00748,catalogue,POW-EQUIVALENT_0186-00748,GATE VALVE 50mm 150 PSI ITEM 0186,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0186""}",equivalent_0186,unit_format
cpse-07215,erp,GAI-EQUIVALENT_1803-07215,ITEM 1803 STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1803""}",equivalent_1803,terminology
cpse-00648,erp,POW-EQUIVALENT_0161-00648,CARBON STEEL PIPE 50mm SCH 40 ITEM 0161,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0161""}",equivalent_0161,unit_format
cpse-05222,maintenance,BHE-EQUIVALENT_1305-05222,WELD NECK FLANGE DN50 PN16 ITEM 1305,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1305""}",equivalent_1305,abbreviation
cpse-08865,erp,GAI-SINGLETON_0364-08865,UNIQUE CPSE MATERIAL 0364 CERAMIC LINER,"{""size"": ""1364 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0364,unrelated
cpse-05892,erp,BHE-EQUIVALENT_1472-05892,DEEP GROOVE BALL BEARING 6205 ITEM 1472,"{""size"": ""6205"", ""standard"": ""ISO 15-1472""}",equivalent_1472,unit_format
cpse-02826,erp,SAI-EQUIVALENT_0706-02826,SPIRAL WOUND GASKET DN50 ITEM 0706,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0706""}",equivalent_0706,abbreviation
cpse-01080,erp,HPC-EQUIVALENT_0269-01080,CARBON STEEL PIPE 50mm SCH 40 ITEM 0269,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0269""}",equivalent_0269,unit_format
cpse-04549,catalogue,BPC-EQUIVALENT_1137-04549,WELD NECK FLANGE DN50 PN16 ITEM 1137,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1137""}",equivalent_1137,exact
cpse-06244,catalogue,ONG-EQUIVALENT_1560-06244,STEEL BOLT M10 GRADE B बोल्ट ITEM 1560,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1560""}",equivalent_1560,multilingual
cpse-01105,catalogue,GAI-EQUIVALENT_0276-01105,STEEL BOLT M10 GRADE B ITEM 0276,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0276""}",equivalent_0276,exact
cpse-04565,maintenance,GAI-EQUIVALENT_1141-04565,STEEL BOLT M10 GRADE C ITEM 1141,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1141""}",equivalent_1141,exact
cpse-02218,catalogue,POW-EQUIVALENT_0554-02218,STEEL BOLT M12 GR B ITEM 0554,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0554""}",equivalent_0554,abbreviation
cpse-03189,erp,BPC-EQUIVALENT_0797-03189,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0797,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0797""}",equivalent_0797,exact
cpse-05521,catalogue,NTP-EQUIVALENT_1380-05521,STEEL BOLT M10 GRADE B ITEM 1380,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1380""}",equivalent_1380,exact
cpse-05569,catalogue,BPC-EQUIVALENT_1392-05569,STEEL BOLT M10 GRADE B ITEM 1392,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1392""}",equivalent_1392,exact
cpse-06828,erp,POW-EQUIVALENT_1706-06828,STEEL BOLT M12 GRADE B ITEM 1706,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1706""}",equivalent_1706,unit_format
cpse-00253,catalogue,IOC-EQUIVALENT_0063-00253,STEEL HEX NUT M10 GRADE B ITEM 0063,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0063""}",equivalent_0063,exact
cpse-09219,erp,BPC-SINGLETON_0718-09219,UNIQUE CPSE MATERIAL 0718 CERAMIC LINER,"{""size"": ""1718 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0718,unrelated
cpse-00787,catalogue,COA-EQUIVALENT_0196-00787,ITEM 0196 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-0196""}",equivalent_0196,terminology
cpse-04835,maintenance,GAI-EQUIVALENT_1208-04835,ITEM 1208 DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15-1208""}",equivalent_1208,terminology
cpse-09351,erp,NTP-SINGLETON_0850-09351,UNIQUE CPSE MATERIAL 0850 CERAMIC LINER,"{""size"": ""1850 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0850,unrelated
cpse-07689,erp,BPC-EQUIVALENT_1922-07689,STEEL BOLT M12 GRADE B ITEM 1922,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1922""}",equivalent_1922,exact
cpse-04630,catalogue,HPC-EQUIVALENT_1157-04630,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1157,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1157""}",equivalent_1157,abbreviation
cpse-07297,catalogue,COA-EQUIVALENT_1824-07297,STEEL BOLT M10 GRADE B ITEM 1824,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1824""}",equivalent_1824,exact
cpse-06339,erp,BPC-EQUIVALENT_1584-06339,ITEM 1584 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1584""}",equivalent_1584,terminology
cpse-02921,maintenance,NTP-EQUIVALENT_0730-02921,SPIRAL WOUND GASKET DN50 ITEM 0730,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0730""}",equivalent_0730,exact
cpse-08389,catalogue,BPC-NEAR_MISS_0194_A-08389,WELD NECK FLANGE DN50 PN16 ITEM NM0194,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",near_miss_0194_a,near_duplicate
cpse-07787,maintenance,COA-EQUIVALENT_1946-07787,ITEM 1946 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1946""}",equivalent_1946,terminology
cpse-06612,erp,BHE-EQUIVALENT_1652-06612,DEEP GROOVE BALL BEARING 6205 ITEM 1652,"{""size"": ""6205"", ""standard"": ""ISO 15-1652""}",equivalent_1652,unit_format
cpse-00172,catalogue,BHE-EQUIVALENT_0042-00172,GATE VALVE 50mm 150 PSI ITEM 0042,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0042""}",equivalent_0042,unit_format
cpse-00552,erp,BHE-EQUIVALENT_0137-00552,CARBON STEEL PIPE 50mm SCH 40 ITEM 0137,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0137""}",equivalent_0137,unit_format
cpse-00751,catalogue,NTP-EQUIVALENT_0187-00751,ITEM 0187 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-0187"", ""voltage"": ""240 V""}",equivalent_0187,terminology
cpse-03223,catalogue,IOC-EQUIVALENT_0805-03223,ITEM 0805 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0805""}",equivalent_0805,terminology
cpse-03624,erp,ONG-EQUIVALENT_0905-03624,CARBON STEEL PIPE 50 MM SCH 40 बोल्ट ITEM 0905,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0905""}",equivalent_0905,multilingual
cpse-05990,maintenance,HPC-EQUIVALENT_1497-05990,WELD NECK FLANGE DN50 PN16 ITEM 1497,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1497""}",equivalent_1497,abbreviation
cpse-03787,catalogue,COA-EQUIVALENT_0946-03787,ITEM 0946 SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0946""}",equivalent_0946,terminology
cpse-05385,erp,GAI-EQUIVALENT_1346-05385,STEEL BOLT M12 GRADE B ITEM 1346,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1346""}",equivalent_1346,exact
cpse-05945,maintenance,GAI-EQUIVALENT_1486-05945,SPIRAL WOUND GASKET DN50 ITEM 1486,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1486""}",equivalent_1486,exact
cpse-05106,erp,SAI-EQUIVALENT_1276-05106,STEEL WASHER M10 ITEM 1276,"{""size"": ""M10"", ""standard"": ""ISO 7089-1276""}",equivalent_1276,abbreviation
cpse-02079,erp,BPC-EQUIVALENT_0519-02079,ITEM 0519 STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0519""}",equivalent_0519,terminology
cpse-03679,catalogue,BPC-EQUIVALENT_0919-03679,ITEM 0919 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-0919"", ""voltage"": ""240 V""}",equivalent_0919,terminology
cpse-09467,maintenance,COA-SINGLETON_0966-09467,UNIQUE CPSE MATERIAL 0966 CERAMIC LINER,"{""size"": ""1966 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0966,unrelated
cpse-08756,maintenance,SAI-SINGLETON_0255-08756,UNIQUE CPSE MATERIAL 0255 CERAMIC LINER,"{""size"": ""1255 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0255,unrelated
cpse-07573,catalogue,IOC-EQUIVALENT_1893-07573,WELD NECK FLANGE DN50 PN16 ITEM 1893,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1893""}",equivalent_1893,exact
cpse-01211,maintenance,NTP-EQUIVALENT_0302-01211,ITEM 0302 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0302""}",equivalent_0302,terminology
cpse-08135,maintenance,GAI-NEAR_MISS_0067_A-08135,CARBON STEEL PIPE 10 MM SCH 40 ITEM NM0067,"{""size"": ""10 mm"", ""standard"": ""ASTM A106""}",near_miss_0067_a,near_duplicate
cpse-08012,maintenance,BHE-NEAR_MISS_0005_B-08012,POWER CABLE 4 CORE 415 V ITEM NM0005,"{""size"": ""4 core"", ""voltage"": ""415 V""}",near_miss_0005_b,near_duplicate
cpse-07745,maintenance,GAI-EQUIVALENT_1936-07745,STEEL WASHER M10 ITEM 1936,"{""size"": ""M10"", ""standard"": ""ISO 7089-1936""}",equivalent_1936,exact
cpse-00620,maintenance,HPC-EQUIVALENT_0154-00620,SPIRAL WOUND GASKET DN50 ITEM 0154,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0154""}",equivalent_0154,unit_format
cpse-00475,catalogue,GAI-EQUIVALENT_0118-00475,ITEM 0118 SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0118""}",equivalent_0118,terminology
cpse-05028,erp,POW-EQUIVALENT_1256-05028,DEEP GROOVE BALL BEARING 6205 ITEM 1256,"{""size"": ""6205"", ""standard"": ""ISO 15-1256""}",equivalent_1256,unit_format
cpse-05986,catalogue,SAI-EQUIVALENT_1496-05986,DEEP GROOVE BALL BEARING 6205 ITEM 1496,"{""size"": ""6205"", ""standard"": ""ISO 15-1496""}",equivalent_1496,abbreviation
cpse-01340,maintenance,HPC-EQUIVALENT_0334-01340,SPIRAL WOUND GASKET DN50 ITEM 0334,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0334""}",equivalent_0334,unit_format
cpse-03738,erp,POW-EQUIVALENT_0934-03738,SPIRAL WOUND GASKET DN50 ITEM 0934,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0934""}",equivalent_0934,abbreviation
cpse-07853,maintenance,IOC-EQUIVALENT_1963-07853,POWER CABLE 4 CORE 240 V ITEM 1963,"{""size"": ""4 core"", ""standard"": ""CPSE-1963"", ""voltage"": ""240 V""}",equivalent_1963,exact
cpse-01560,erp,HPC-EQUIVALENT_0389-01560,CARBON STEEL PIPE 50mm SCH 40 ITEM 0389,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0389""}",equivalent_0389,unit_format
cpse-01916,maintenance,SAI-EQUIVALENT_0478-01916,SPIRAL WOUND GASKET DN50 ITEM 0478,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0478""}",equivalent_0478,unit_format
cpse-01141,catalogue,NTP-EQUIVALENT_0285-01141,WELD NECK FLANGE DN50 PN16 ITEM 0285,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0285""}",equivalent_0285,exact
cpse-09987,erp,COA-SINGLETON_1486-09987,UNIQUE CPSE MATERIAL 1486 CERAMIC LINER,"{""size"": ""2486 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1486,unrelated
cpse-08243,maintenance,IOC-NEAR_MISS_0121_A-08243,POWER CABLE 4 CORE 240 V ITEM NM0121,"{""size"": ""4 core"", ""voltage"": ""240 V""}",near_miss_0121_a,near_duplicate
cpse-09330,erp,HPC-SINGLETON_0829-09330,UNIQUE CPSE MATERIAL 0829 CERAMIC LINER,"{""size"": ""1829 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0829,unrelated
cpse-07810,catalogue,HPC-EQUIVALENT_1952-07810,DEEP GROOVE BALL BEARING 6205 ITEM 1952,"{""size"": ""6205"", ""standard"": ""ISO 15-1952""}",equivalent_1952,abbreviation
cpse-01587,erp,COA-EQUIVALENT_0396-01587,ITEM 0396 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0396""}",equivalent_0396,terminology
cpse-07867,catalogue,COA-EQUIVALENT_1966-07867,ITEM 1966 SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1966""}",equivalent_1966,terminology
cpse-02289,erp,BPC-EQUIVALENT_0572-02289,DEEP GROOVE BALL BEARING 6205 ITEM 0572,"{""size"": ""6205"", ""standard"": ""ISO 15-0572""}",equivalent_0572,exact
cpse-06773,maintenance,IOC-EQUIVALENT_1693-06773,STEEL BOLT M10 GRADE C ITEM 1693,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1693""}",equivalent_1693,exact
cpse-07932,erp,BHE-EQUIVALENT_1982-07932,STEEL BOLT M12 GRADE B ITEM 1982,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1982""}",equivalent_1982,unit_format
cpse-02647,catalogue,COA-EQUIVALENT_0661-02647,ITEM 0661 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0661""}",equivalent_0661,terminology
cpse-00289,catalogue,BPC-EQUIVALENT_0072-00289,STEEL BOLT M10 GRADE B ITEM 0072,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0072""}",equivalent_0072,exact
cpse-06196,catalogue,SAI-EQUIVALENT_1548-06196,STEEL BOLT 10 mm GRADE B ITEM 1548,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1548""}",equivalent_1548,unit_format
cpse-08458,catalogue,POW-NEAR_MISS_0228_B-08458,STEEL BOLT M10 GRADE C ITEM NM0228,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",near_miss_0228_b,near_duplicate
cpse-06127,catalogue,COA-EQUIVALENT_1531-06127,ITEM 1531 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-1531"", ""voltage"": ""240 V""}",equivalent_1531,terminology
cpse-06011,maintenance,NTP-EQUIVALENT_1502-06011,ITEM 1502 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1502""}",equivalent_1502,terminology
cpse-05513,maintenance,IOC-EQUIVALENT_1378-05513,SPIRAL WOUND GASKET DN50 ITEM 1378,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1378""}",equivalent_1378,exact
cpse-02673,erp,IOC-EQUIVALENT_0668-02673,DEEP GROOVE BALL BEARING 6205 ITEM 0668,"{""size"": ""6205"", ""standard"": ""ISO 15-0668""}",equivalent_0668,exact
cpse-02435,maintenance,GAI-EQUIVALENT_0608-02435,ITEM 0608 DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15-0608""}",equivalent_0608,terminology
cpse-02331,erp,NTP-EQUIVALENT_0582-02331,ITEM 0582 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0582""}",equivalent_0582,terminology
cpse-05525,maintenance,GAI-EQUIVALENT_1381-05525,STEEL BOLT M10 GRADE C ITEM 1381,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1381""}",equivalent_1381,exact
cpse-00501,erp,NTP-EQUIVALENT_0125-00501,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0125,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0125""}",equivalent_0125,exact
cpse-05305,catalogue,GAI-EQUIVALENT_1326-05305,GATE VALVE 50 MM 150 PSI ITEM 1326,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1326""}",equivalent_1326,exact
cpse-02947,catalogue,COA-EQUIVALENT_0736-02947,ITEM 0736 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-0736""}",equivalent_0736,terminology
cpse-01899,erp,BPC-EQUIVALENT_0474-01899,ITEM 0474 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0474""}",equivalent_0474,terminology
cpse-00862,catalogue,BHE-EQUIVALENT_0215-00862,INDUCTION MOTOR 5 KW 415 V ITEM 0215,"{""size"": ""5 kW"", ""standard"": ""CPSE-0215"", ""voltage"": ""415 V""}",equivalent_0215,abbreviation
cpse-02368,catalogue,POW-EQUIVALENT_0591-02368,STEEL HEX NUT 10 mm GRADE B ITEM 0591,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0591""}",equivalent_0591,unit_format
cpse-04198,catalogue,POW-EQUIVALENT_1049-04198,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1049,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1049""}",equivalent_1049,abbreviation
cpse-02008,catalogue,POW-EQUIVALENT_0501-02008,WELD NECK FLANGE DN50 PN16 ITEM 0501,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0501""}",equivalent_0501,unit_format
cpse-07789,catalogue,BPC-EQUIVALENT_1947-07789,STEEL HEX NUT M10 GRADE B ITEM 1947,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1947""}",equivalent_1947,exact
cpse-06286,catalogue,SAI-EQUIVALENT_1571-06286,INDUCTION MOTOR 5 KW 415 V ITEM 1571,"{""size"": ""5 kW"", ""standard"": ""CPSE-1571"", ""voltage"": ""415 V""}",equivalent_1571,abbreviation
cpse-05646,erp,SAI-EQUIVALENT_1411-05646,POWER CABLE 4 CORE 240 V ITEM 1411,"{""size"": ""4 core"", ""standard"": ""CPSE-1411"", ""voltage"": ""240 V""}",equivalent_1411,abbreviation
cpse-04518,erp,POW-EQUIVALENT_1129-04518,STEEL BOLT M10 GR C ITEM 1129,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1129""}",equivalent_1129,abbreviation
cpse-06349,catalogue,BPC-EQUIVALENT_1587-06349,STEEL HEX NUT M10 GRADE B ITEM 1587,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1587""}",equivalent_1587,exact
cpse-06078,erp,POW-EQUIVALENT_1519-06078,POWER CABLE 4 CORE 240 V ITEM 1519,"{""size"": ""4 core"", ""standard"": ""CPSE-1519"", ""voltage"": ""240 V""}",equivalent_1519,abbreviation
cpse-07138,catalogue,POW-EQUIVALENT_1784-07138,DEEP GROOVE BALL BEARING 6205 ITEM 1784,"{""size"": ""6205"", ""standard"": ""ISO 15-1784""}",equivalent_1784,abbreviation
cpse-00647,maintenance,COA-EQUIVALENT_0161-00647,ITEM 0161 CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0161""}",equivalent_0161,terminology
cpse-05206,catalogue,SAI-EQUIVALENT_1301-05206,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1301,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1301""}",equivalent_1301,abbreviation
cpse-03081,erp,NTP-EQUIVALENT_0770-03081,STEEL BOLT M12 GRADE B ITEM 0770,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0770""}",equivalent_0770,exact
cpse-08992,catalogue,BHE-SINGLETON_0491-08992,UNIQUE CPSE MATERIAL 0491 CERAMIC LINER,"{""size"": ""1491 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0491,unrelated
cpse-01657,catalogue,COA-EQUIVALENT_0414-01657,GATE VALVE 50 MM 150 PSI ITEM 0414,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0414""}",equivalent_0414,exact
cpse-07556,maintenance,SAI-EQUIVALENT_1888-07556,STEEL WASHER 10 mm ITEM 1888,"{""size"": ""M10"", ""standard"": ""ISO 7089-1888""}",equivalent_1888,unit_format
cpse-08322,erp,BHE-NEAR_MISS_0160_B-08322,STEEL BOLT M10 GRADE C ITEM NM0160,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",near_miss_0160_b,near_duplicate
cpse-08548,catalogue,POW-SINGLETON_0047-08548,UNIQUE CPSE MATERIAL 0047 CERAMIC LINER,"{""size"": ""1047 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0047,unrelated
cpse-00903,erp,IOC-EQUIVALENT_0225-00903,ITEM 0225 WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0225""}",equivalent_0225,terminology
